id,CITY,COUNT,SUBJ,SEX,AGE,RELI,PRAC,FOCC,MOCC,FIEL,EMOT,WHEN,LONG,INTS,ERGO,TROPHO,TEMPER,EXPRES,MOVE,EXP1,EXP2,EXP10,PARAL,CON,EXPC,PLEA,PLAN,FAIR,CAUSE,COPING,MORL,SELF,RELA,VERBAL,NEUTRO,FIELD1,FIELD3,FIELD2,MYKEY,SIT,STATE
201077,1,20,77,1,19,6,2,8,1,2,1,4,4,2,1,0,1,2,0,1,0,0,1,3,1,1,1,1,4,3,1,3,3,2,0,joy,4,2,2010771,When my girl told me that she loved me more than any male à creature on earth and that I would be the only one in her heart à for all her life.  ,1
201082,1,20,82,1,22,2,2,8,8,3,3,2,4,2,4,1,0,1,-1,0,0,1,0,3,1,3,2,2,0,3,2,1,3,2,1,anger,4,2,2010823,When I met my new girlfriend with another man in the street.,1
201082,1,20,82,1,22,2,2,8,8,3,7,3,4,2,3,0,0,1,0,0,0,0,0,3,1,3,0,2,4,3,3,1,2,0,0,guilt,4,2,2010827,When I discovered that the girl I was courting was a relative of à mine.,1
201083,1,20,83,2,34,1,1,2,2,8,7,4,3,2,0,0,0,0,-1,0,0,0,0,1,3,3,1,2,3,3,2,0,0,0,0,guilt,3,2,2010837,"I bought something and the shopkeeper gave me more change, I à realized this after I had left the shop and was on the bus-stop - à and I then needed the money.",1
201085,1,20,85,1,21,2,1,6,6,2,6,3,2,2,0,0,2,0,0,0,0,0,1,2,2,3,3,1,1,5,1,1,2,0,0,shame,2,2,2010856,I had a feeling of shame when I found myself unable to answer à some questions from my tutor simply because of a lack of à preparation.,1
221004,1,22,4,1,19,1,1,5,5,2,1,1,1,2,0,0,0,1,0,1,0,0,0,2,1,1,1,0,3,5,1,3,3,0,0,joy,1,2,2210041,Our basketball team is undefeated in league play (4-0) currently.,1
221004,1,22,4,1,19,1,1,5,5,2,3,2,3,2,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,1,1,1,3,3,0,anger,3,2,2210043,I saw in a movie a block on which affluence and poverty existed. à I saw that the rich made no attempts to help the poor.,1
221004,1,22,4,1,19,1,1,5,5,2,4,2,3,2,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,1,2,1,3,3,0,sadness,3,2,2210044,When I felt powerless to help the poor or when I don't know how à to.,1
221058,1,22,58,2,21,2,2,1,1,0,1,2,1,2,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,4,1,3,0,0,0,joy,1,2,2210581,I received a grade above average on a midterm (chemistry) and I à expected onevery below average.,1
221058,1,22,58,2,21,2,2,1,1,0,5,2,2,2,1,0,0,0,-1,0,0,0,0,2,1,3,0,2,2,4,2,2,2,0,0,disgust,2,2,2210585,I saw someone that I thought I knew repeatedly drunk. I do not à like to be around alcoholics.,1
221059,1,22,59,2,18,8,0,6,6,1,6,4,1,2,4,1,2,1,0,0,0,0,0,3,1,3,2,1,1,3,2,1,1,0,1,shame,1,2,2210596,"My third grade teacher caught me cheating on a spelling test. I à couldn't spell Australia and she said in a loud voice something à like ""We don't have cheaters in my class"".",1
221061,1,22,61,2,22,1,1,4,4,6,1,4,3,2,0,0,1,1,0,1,0,0,0,2,2,1,1,1,2,4,0,3,3,3,0,joy,3,2,2210611,Finally being asked by someone to a banquet.,1
261017,1,26,17,2,22,4,1,9,1,1,5,1,1,2,1,0,0,1,-1,0,0,0,0,1,2,3,0,1,2,4,3,0,1,2,0,disgust,1,2,2610175,"A girlfriend of mine behaves in a very childish way - she does à not like my going to see a friend who has been introduced to me à by this same friend of mine.  I would like to be friends with à both of them, but she does not like this as she is possessive and à would like me to be close only to her.",1
261017,1,26,17,2,22,4,1,9,1,1,7,1,2,2,0,0,0,0,0,0,0,0,0,2,1,3,0,1,1,5,2,2,2,0,0,guilt,2,2,2610177,A few days back my mother was not feeling too well and still did à all the house work.  I felt guilty as I had not offered to help.,1
261018,1,26,18,2,22,4,1,7,1,1,2,4,1,2,1,0,0,0,1,0,0,0,0,2,3,2,0,1,1,4,1,0,3,2,0,fear,1,2,2610182,I was scared of water when I was a child.,1
261054,1,26,54,1,28,4,1,2,1,1,4,4,3,2,1,0,0,1,0,0,1,0,1,2,1,3,2,2,4,1,1,2,3,0,1,sadness,3,2,2610544,[ When friends and colleagues talk bad about me.],1
261054,1,26,54,1,28,4,1,2,1,1,5,3,3,2,0,0,0,1,-1,0,0,0,1,3,1,3,3,3,2,4,3,1,1,2,0,disgust,3,2,2610545,At work when I did not get the full co-operation of my colleagues à to complete an assignment.,1
261054,1,26,54,1,28,4,1,2,1,1,7,4,3,2,2,0,0,0,0,0,0,0,0,2,3,2,2,1,1,1,2,1,0,0,0,guilt,3,2,2610547,"In the begining of teenage, on the matters of sex - speaking à about sex.",1
261055,1,26,55,1,25,4,1,7,1,1,3,4,3,2,1,0,0,0,0,0,0,1,0,1,1,3,2,1,3,5,2,3,2,3,0,anger,3,2,2610553,"One night we, all the family members, were sitting in the front à corridor of the house when a gentleman looking person came in.  à He was my father's client and he had come to bribe my father in à connection with the proceeding case.  At my father's refusal he à abused my father, my brother and I could not control our temper à and we rushed at him.",1
261056,1,26,56,1,21,4,1,4,1,1,3,1,3,2,0,0,2,1,0,0,0,0,0,3,1,3,2,2,2,4,2,2,2,1,0,anger,3,2,2610563,When a person whom I had invited did not come on the appointed à day and time.,1
201086,1,20,86,2,20,6,1,8,1,3,6,4,2,2,2,1,2,2,-1,0,0,0,0,2,1,3,3,0,1,3,2,1,0,1,1,shame,2,2,2010866,When I blurted out an answer in class without having been asked à to do so.  The teacher told me that it was bad manners to do so.,1
201089,1,20,89,2,21,2,1,0,0,0,1,4,4,2,1,1,0,1,0,1,0,0,0,2,2,1,1,1,1,4,1,3,3,2,1,joy,4,2,2010891,I was very happy when I passed and went to form I.  It was a à great relief for me as I had been very worried considering the à large number of pupils who fail.,1
201089,1,20,89,2,21,2,1,0,0,0,6,4,4,2,2,0,0,1,0,0,0,0,0,2,2,3,2,1,1,5,2,2,2,0,0,shame,4,2,2010896,When I failed one of the tests because I had not worked hard à enough.,1
201089,1,20,89,2,21,2,1,0,0,0,7,4,4,2,1,0,-1,1,0,0,1,0,0,2,3,3,2,1,4,4,2,2,2,0,1,guilt,4,2,2010897,When I was scolded by my dad for bad behaviour.,1
201092,1,20,92,1,22,0,2,5,0,8,3,3,3,2,4,0,0,2,0,0,0,1,2,3,1,3,2,3,4,3,3,2,1,2,0,anger,3,2,2010923,"When a boy, who was drunk, insulted me in front of a crowd.  I à was stopped from punching him for it.",1
201092,1,20,92,1,22,0,2,5,0,8,5,1,4,2,3,0,0,3,0,0,0,1,2,1,1,3,2,3,0,2,1,0,2,2,0,disgust,4,2,2010925,When a student accused me of having stolen his textbook  as he à had found a form bearing my name in his other books and all my à explanations fell on deaf ears.,1
201092,1,20,92,1,22,0,2,5,0,8,6,4,3,2,0,0,0,0,0,0,0,0,0,2,1,3,2,0,0,5,0,1,2,3,0,shame,3,2,2010926,When my first sexual intercourse turned out to be a flop.  I was à in a panic and ended up without an erection.,1
201095,1,20,95,1,20,1,1,6,6,8,1,3,4,2,0,0,1,1,0,1,0,0,0,2,2,2,1,2,3,1,2,3,2,0,0,joy,4,2,2010951,The computer at school had left out my name along with four à others and I had no rights for one year.  So I was happy to find à my name on the medical schhol list.,1
201095,1,20,95,1,20,1,1,6,6,8,5,1,4,2,1,0,2,0,-1,0,0,0,0,3,2,3,3,1,1,5,1,3,2,1,0,disgust,4,2,2010955,I was eating in the dinning hall and some women joined me.  I à could not eat with them so I left the dinning hall.,1
201095,1,20,95,1,20,1,1,6,6,8,6,2,3,2,1,0,2,0,0,0,0,0,0,3,1,3,0,0,2,1,1,1,2,0,0,shame,3,2,2010956,I was about to share lunch with my aunt's husband when she told à me that I would have to wait and eat with my cousins.,1
201096,1,20,96,1,22,2,2,6,1,8,7,2,4,2,0,0,0,0,0,0,0,0,0,3,2,3,2,2,4,3,2,1,2,0,0,guilt,4,2,2010967,"A very close friend of mine invited me to spend the holidays with à him.  He was very kind, good and understanding.  However it à turned out that he had two of his cousins at his place.  He, à however gave me everything I needed - even transport money.",1
201097,1,20,97,1,21,6,1,4,1,8,5,3,3,2,4,1,2,2,1,0,0,0,3,2,2,3,1,1,4,5,1,2,2,2,1,disgust,3,2,2010975,When I failed my first biochemistry test.,1
201097,1,20,97,1,21,6,1,4,1,8,7,1,3,2,4,0,0,4,0,1,0,0,3,2,2,1,2,1,1,5,3,3,1,3,0,guilt,3,2,2010977,I was trying to have sex with my best friend's girl but she did à not agree to it.,1
201098,1,20,98,1,21,6,2,6,1,8,1,2,4,2,0,0,1,2,1,1,0,0,0,1,3,1,1,1,0,4,0,0,0,3,0,joy,4,2,2010981,When I passed successive exams to enter the school of medicine.,1
201098,1,20,98,1,21,6,2,6,1,8,5,1,3,2,1,1,0,1,0,0,1,1,0,0,2,3,0,3,2,2,3,0,2,0,2,disgust,3,2,2010985,When my room-mate made a mess of the room after having drunk the à whole night at a graduation party ceremony.,1
201099,1,20,99,1,21,2,0,8,1,8,6,4,2,2,2,0,0,0,-1,0,0,0,0,1,2,3,0,1,1,5,1,1,1,0,0,shame,2,2,2010996,When the brother-in-law of a girlfriend of mine found us in a à bedroom with clothes and panties spread all over the place.,1
201100,1,20,100,1,22,2,2,5,1,8,1,4,1,2,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,3,1,3,2,0,0,joy,1,2,2011001,When I heard that I had got the best result in school and would à be definately selected to the university of Zambia.,1
201100,1,20,100,1,22,2,2,5,1,8,2,3,3,2,4,0,0,2,1,0,0,0,0,3,3,1,1,1,4,5,1,3,2,1,0,fear,3,2,2011002,When I entered the dissection room for the first time and was à exposed to preserved dead human bodies.,1
201100,1,20,100,1,22,2,2,5,1,8,7,2,2,2,0,0,0,0,0,0,0,0,0,3,2,1,1,2,2,4,2,1,2,0,0,guilt,2,2,2011007,When I realized that not all my friends like the comments that I à pass in their presence.,1
201101,1,20,101,2,21,2,1,7,1,8,5,2,3,2,0,0,0,1,0,0,0,0,0,1,1,3,0,3,3,4,0,0,1,3,0,disgust,3,2,2011015,When I heard that a woman of my community had aborted and got rid à of the foetus by throwing it in the drain.,1
201102,1,20,102,1,22,1,1,6,1,8,4,4,3,2,2,1,0,2,0,0,1,0,0,2,1,3,0,1,0,5,0,0,0,0,2,sadness,3,2,2011024,When I heard that my father had been involved in a car accident à in Lusaka.  This happened when he had gone to get the car which à had been stolen in Lusaka.,1
201103,1,20,103,2,20,7,1,6,6,8,3,4,1,2,1,0,2,1,0,0,0,0,0,2,1,3,2,3,3,4,1,2,2,2,0,anger,1,2,2011033,Being hooted at when I was learning to drive.,1
201103,1,20,103,2,20,7,1,6,6,8,7,3,1,2,2,1,2,2,-1,1,0,0,1,3,1,3,0,0,1,3,2,1,0,3,1,guilt,1,2,2011037,When I overate at lunch.,1
201104,1,20,104,1,23,2,1,2,1,8,3,1,1,2,2,0,0,1,1,0,0,0,0,1,2,3,3,2,2,1,3,0,1,2,0,anger,1,2,2011043,When someone took my things without having asked for my à permission.,1
201105,1,20,105,1,21,6,1,6,1,8,4,3,4,2,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,4,1,0,0,1,0,sadness,4,2,2011054,When my grandmother passed away.,1
201105,1,20,105,1,21,6,1,6,1,8,5,4,2,2,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,5,1,0,0,0,0,disgust,2,2,2011055,I witnessed a scene in which two women were abusing each other.,1
201105,1,20,105,1,21,6,1,6,1,8,6,2,3,2,1,2,0,0,0,0,0,0,0,3,1,3,0,1,1,5,3,1,0,0,2,shame,3,2,2011056,One morning after breakfast I was still not satisfied.  My nephew à (a small boy of 2) had not eaten his breakfast and just when I à was taking a bit of his share someone walked in.,1
201105,1,20,105,1,21,6,1,6,1,8,7,1,4,2,1,1,0,0,0,0,0,1,0,2,3,1,1,0,0,5,0,0,0,2,1,guilt,4,2,2011057,I was to take a test and I had not made the necessary preparations à until it was too late.  There were two days to go and I still had à not done much.,1
201106,1,20,106,1,22,2,1,7,7,8,1,4,4,2,0,0,1,1,1,1,0,0,1,2,3,1,1,0,2,3,0,3,3,0,0,joy,4,2,2011061,When I was selected to the university of Zambia.,1
201106,1,20,106,1,22,2,1,7,7,8,3,3,3,2,1,0,0,1,0,0,0,1,1,2,2,3,0,2,0,4,2,3,0,0,0,anger,3,2,2011063,When a few girls were talking rubbish about me.,1
201107,1,20,107,1,24,1,0,8,8,8,7,2,3,2,1,2,-1,2,0,0,0,0,1,3,1,3,3,2,2,5,3,1,1,0,2,guilt,3,2,2011077,When I cheated my trusting girlfriend by telling her that I was a à qualified doctor and later she found out that I was only a à medical student at the preclinical level.,1
201110,1,20,110,2,20,1,1,8,7,8,3,4,3,2,1,0,0,3,-1,0,0,0,0,3,1,3,0,2,2,5,1,2,2,3,0,anger,3,2,2011103,In form three we were taking our mock exams and someone else (a à friend) was making noise when the examinateur picked on me and à said that he would tear up my answer sheet.  I got very angry à with the girls involved.,1
201110,1,20,110,2,20,1,1,8,7,8,6,4,4,2,0,0,0,1,-1,0,0,0,0,2,1,3,2,0,1,4,0,1,2,0,0,shame,4,2,2011106,"As a young girl in form I, I wet my bed one day at the boarding à school and many girls came to see the person who had done it as I à had to take my mattress out that day.",1
201111,1,20,111,1,24,1,1,5,1,8,1,4,3,2,0,0,1,1,1,1,0,0,0,1,3,1,1,1,1,4,1,3,2,3,0,joy,3,2,2011111,When I passed and qualified for the university.,1
201111,1,20,111,1,24,1,1,5,1,8,5,4,3,2,2,0,0,1,0,0,0,0,0,1,3,2,1,2,2,5,1,0,2,3,0,disgust,3,2,2011115,When I beat up my brother in order to control him and make him à obey my parents orders.,1
261008,1,26,8,2,24,4,1,7,1,1,3,2,1,2,1,1,0,2,0,0,0,0,1,2,0,0,0,0,4,4,1,2,1,0,1,anger,1,2,2610083,[ When some difference of opinion occurs in a silly situation.]  à ,1
261008,1,26,8,2,24,4,1,7,1,1,6,2,1,2,0,0,0,1,0,0,0,0,1,2,2,2,2,1,1,4,2,2,2,0,0,shame,1,2,2610086,[ I feel shame when I do not arrive on time and others have to à wait for me for a long time.],1
261008,1,26,8,2,24,4,1,7,1,1,7,4,4,2,1,0,0,2,0,0,0,0,0,0,2,2,3,1,1,5,1,1,1,0,0,guilt,4,2,2610087,When I could not fulfill my expectations.,1
261009,1,26,9,2,21,4,1,9,1,1,2,3,1,2,0,0,0,1,0,0,0,0,0,2,2,2,0,1,0,4,0,2,2,0,0,fear,1,2,2610092,"When I saw the movie ""Poltergist"".",1
261009,1,26,9,2,21,4,1,9,1,1,3,4,3,2,0,0,0,1,0,0,1,0,0,1,2,3,2,2,3,3,2,2,2,0,1,anger,3,2,2610093,"When my mother scolded me for coming home late, i.e after 7 P.M.",1
261009,1,26,9,2,21,4,1,9,1,1,4,4,4,2,0,0,0,1,0,0,1,0,0,1,1,3,0,1,4,1,0,0,0,0,1,sadness,4,2,2610094,When my grandfather died.,1
261009,1,26,9,2,21,4,1,9,1,1,5,4,4,2,0,0,0,0,0,0,0,0,0,1,1,3,2,3,2,4,3,2,0,0,0,disgust,4,2,2610095,When a close friend of mine maintained a relationship with me à till she needed me and broke it off when she did not need me.  à She behaved life a really selfish person.  ,1
261010,1,26,10,2,22,4,1,9,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,2,2,3,2,0,1,1,1,2,0,0,0,fear,1,2,2610102,[ While approaching to test the situation.],1
261010,1,26,10,2,22,4,1,9,1,1,3,3,1,2,0,0,-1,1,0,0,1,0,1,3,1,3,3,1,4,5,3,1,0,0,1,anger,1,2,2610103,When my boyfriend told me that it would be difficult for him to à marry me.,1
301020,1,30,20,1,22,8,0,6,6,8,5,2,2,2,0,0,0,0,0,0,0,0,0,1,3,3,2,2,2,1,1,2,2,0,0,disgust,2,2,3010205,Cueing for bath for a long time.,1
301020,1,30,20,1,22,8,0,6,6,8,6,2,3,2,0,0,2,0,0,0,0,0,0,3,2,3,3,1,1,4,1,1,2,0,0,shame,3,2,3010206,My article not chosen by the college newspaper,1
301021,1,30,21,2,20,8,0,4,4,1,3,3,2,2,0,1,0,1,0,0,0,0,0,2,2,3,3,2,3,1,1,2,2,0,1,anger,2,2,3010213,Bad food in the students' dining hall.,1
301021,1,30,21,2,20,8,0,4,4,1,5,1,1,2,0,1,0,1,0,0,0,0,0,2,2,3,2,3,3,5,2,2,2,0,1,disgust,1,2,3010215,Noisy people in the library.,1
301023,1,30,23,2,18,8,0,4,7,1,4,2,4,2,0,1,0,1,0,0,0,0,0,2,2,3,2,1,2,5,1,2,3,2,1,sadness,4,2,3010234,Saying goodbye to a friend.,1
301024,1,30,24,1,21,8,0,7,5,8,3,3,1,2,2,0,0,1,0,0,0,0,0,3,1,3,2,1,1,5,1,1,2,0,0,anger,1,2,3010243,Tripped on a busy street.,1
301025,1,30,25,1,20,8,0,2,2,1,1,3,2,2,0,0,1,1,0,1,0,0,0,1,2,1,1,1,3,4,1,2,3,3,0,joy,2,2,3010251,Good dinner on the National Day.,1
301026,1,30,26,1,21,8,0,6,6,8,6,2,4,2,0,0,0,2,0,0,0,0,0,2,2,3,3,1,1,5,1,1,1,1,0,shame,4,2,3010266,Not being able to hand in homework in time.,1
201118,1,20,118,1,21,2,1,8,8,8,7,3,4,2,0,0,0,2,-1,0,0,0,0,2,2,3,3,3,3,5,1,0,2,0,0,guilt,4,2,2011187,When the student union leaders were expelled from the university à and we continued to study.,1
201119,1,20,119,2,19,2,1,5,1,8,3,4,2,2,2,1,2,2,0,0,1,0,1,1,2,3,2,3,2,1,2,2,2,3,2,anger,2,2,2011193,My mother and my sister carried on picking at me all day long for à no reason at all and I ended up getting angry.,1
201119,1,20,119,2,19,2,1,5,1,8,7,4,3,2,1,1,2,0,0,0,0,0,0,3,2,3,2,1,1,2,3,1,2,0,1,guilt,3,2,2011197,"I broke a cup and put it back without telling anyone about it and à someone almost got blamed for it, then it was discovered that it à was me who had broken it.",1
221004,1,22,4,1,19,1,1,5,5,2,6,1,2,2,0,0,0,0,0,0,0,0,0,2,1,2,1,1,3,4,2,1,2,0,0,shame,2,2,2210046,I was complaining about calling people whom I didn't know. I à forgot that the purpose is to invite people for dinner and get to à know them.,1
221004,1,22,4,1,19,1,1,5,5,2,7,1,4,2,0,0,0,0,0,0,0,0,0,1,2,3,3,1,3,5,0,0,3,0,0,guilt,4,2,2210047,Whenever I see poverty and starvation. I live in an affluent à society and am privileged to have many opportunities.,1
221006,1,22,6,1,20,2,2,0,4,9,2,1,3,2,4,2,-1,2,-1,0,0,0,0,2,3,3,3,1,1,1,0,2,2,0,2,fear,3,2,2210062,English papers are due on Friday. They are returned on Tuesday. à This Tuesday I was afraid to go to class and get my paper because à I knew it was bad.,1
221006,1,22,6,1,20,2,2,0,4,9,3,2,4,2,2,1,0,0,-1,0,0,1,0,3,1,3,0,0,2,3,2,2,1,0,1,anger,4,2,2210063,"A friend of mine came to visit and stayed with my roommate and me. à My roommate and she became good friends. After she left, he à didn't talk too highly of her.",1
221006,1,22,6,1,20,2,2,0,4,9,4,1,3,2,0,2,-1,1,-1,0,0,0,0,2,3,3,3,0,1,2,0,1,0,1,2,sadness,3,2,2210064,After receiving the grade on the paper mentioned in FEAR.,1
221006,1,22,6,1,20,2,2,0,4,9,5,1,1,2,0,2,0,1,-1,0,0,0,0,1,2,3,2,1,3,4,3,0,0,1,2,disgust,1,2,2210065,Seeing a person panhandling money on Telegraph.,1
221008,1,22,8,1,21,8,2,5,4,9,2,1,1,2,2,0,0,0,0,0,0,0,0,2,1,2,1,0,3,5,0,0,0,0,0,fear,1,2,2210082,Fear of doing well on a midterm.,1
221008,1,22,8,1,21,8,2,5,4,9,4,2,3,2,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,4,0,0,0,0,1,sadness,3,2,2210084,When my grandmother after staying with us for awhile went back à home.,1
221008,1,22,8,1,21,8,2,5,4,9,6,2,2,2,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,2,2,0,1,0,0,shame,2,2,2210086,I felt shame when I saw someone I knew and pretended not to see à her. Later she saw me and said hi.,1
221009,1,22,9,2,21,2,1,5,1,2,7,4,3,2,1,0,-1,0,0,0,0,0,0,2,2,1,0,3,2,2,3,0,1,0,0,guilt,3,2,2210097,After moving out of my apt. I took all the furniture and dishes à and everything. It was mine but I took it all just to spite my à roomies. We had a few (a lot) of disagreements. I felt guilt for à moving out for the bad reasons.,1
221010,1,22,10,2,18,3,1,6,6,0,6,1,1,2,0,1,0,1,0,0,0,0,0,2,2,3,2,1,1,5,2,1,2,1,1,shame,1,2,2210106,Since I've been here I haven't written to any of my relatives. I got à a letter from my mom telling me how upset my grandparents are à from not hearing from me.,1
221011,1,22,11,1,18,8,0,6,6,2,7,1,2,2,0,0,0,3,0,1,0,0,0,1,1,3,2,2,1,5,2,2,2,0,0,guilt,2,2,2210117,Getting a D in a class last semester and knowing it was because I à didn't study.,1
221012,1,22,12,1,19,8,0,5,0,2,3,2,3,2,3,0,0,3,0,0,0,0,2,2,2,3,3,2,1,4,1,1,2,0,0,anger,3,2,2210123,I am currently taking CS 50P. I had to finish a couple of à assignments but I was hindered because I could not get a passing à score on my program.,1
221012,1,22,12,1,19,8,0,5,0,2,5,3,3,2,1,1,0,0,0,0,0,0,0,2,1,3,0,3,2,1,3,0,1,0,1,disgust,3,2,2210125,I found out that someone that I knew had someone else taking à tests for her.,1
221012,1,22,12,1,19,8,0,5,0,2,6,3,2,2,3,0,-1,2,0,1,0,0,0,3,2,3,2,2,1,4,1,2,2,1,0,shame,2,2,2210126,One night a friend found out that I dumped one girl for another à and he proceded to lecture me.,1
221012,1,22,12,1,19,8,0,5,0,2,7,3,4,2,0,0,0,0,0,0,0,0,2,1,3,3,2,2,1,3,3,2,1,0,0,guilt,4,2,2210127,I called off a relationship with one girl so I could see another.,1
221014,1,22,14,1,19,1,1,4,4,1,1,1,2,2,1,2,1,2,1,1,0,0,1,2,2,1,1,1,1,5,1,3,3,3,2,joy,2,2,2210141,I asked someone to go out and she accepted right away.,1
221015,1,22,15,1,20,1,2,6,4,1,6,4,3,2,2,1,0,0,0,0,0,0,0,2,2,2,3,0,1,3,3,1,0,2,1,shame,3,2,2210156,"When given responsibility to grade papers in elementary school, I à cheated a little and graded my own higher.",1
221016,1,22,16,2,20,8,0,4,1,6,2,1,3,2,1,1,0,0,-1,0,0,0,0,2,2,2,3,3,2,2,1,2,1,2,1,fear,3,2,2210162,Alone in the house (late 8pm) I heard noises. Sounded like someone à was trying to get in our back door.,1
221016,1,22,16,2,20,8,0,4,1,6,5,1,2,2,0,0,0,3,0,0,0,1,0,2,1,3,3,3,3,1,2,2,2,0,0,disgust,2,2,2210165,When I stand at the bus stop for one hour waiting for the bus to à arrive.,1
221018,1,22,18,2,19,1,1,2,4,2,5,2,1,2,0,1,0,1,0,0,0,0,0,1,3,3,0,1,2,2,1,2,2,1,1,disgust,1,2,2210185,When a friend of mine keeps telling me morbid things that à happened to his dog.,1
221018,1,22,18,2,19,1,1,2,4,2,6,4,2,2,0,0,0,1,0,1,0,0,0,1,3,2,1,1,1,5,3,3,2,2,0,shame,2,2,2210186,When I purposely locked my babysitter out of the house at age 4 à because I DIDN'T LIKE HER.,1
221022,1,22,22,1,19,8,2,5,1,6,2,1,2,2,2,1,-1,0,0,0,0,0,0,3,2,3,1,0,1,1,0,1,2,0,1,fear,2,2,2210222,A friend and I were going to have a study session together in à which we quiz ourselves in biology material. Because I believed I à didn't study enough. I feared I would fail.,1
221022,1,22,22,1,19,8,2,5,1,6,4,3,2,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,sadness,2,2,2210224,When I found out that I could not go to the concert (after buying à the tickets) because of a biology test which occurred the morning à after.,1
221022,1,22,22,1,19,8,2,5,1,6,7,2,4,2,0,0,0,0,0,0,0,0,0,2,1,3,3,0,1,1,1,1,0,1,0,guilt,4,2,2210227,After days or weekends where I did not accomplish the amount of à sudying that I wanted to because of more pleasant activities à which come up.,1
221023,1,22,23,1,19,2,1,7,6,9,2,4,4,2,0,0,0,0,0,0,0,0,0,3,1,0,3,0,2,1,1,1,1,0,0,fear,4,2,2210232,"During one year my mother almost had a nervous breakdown and my à father had a serious operation. I was afraid that our family (4 à kids, I'm the oldest) wouldn't hold together. Everything turned à out fine.",1
221023,1,22,23,1,19,2,1,7,6,9,4,4,4,2,0,1,0,1,1,0,0,0,0,3,2,3,0,3,4,3,3,0,0,0,1,sadness,4,2,2210234,When I was a Sr. in HS. one of the class counselors died of à hepatitis. She was very sensitive. She knew my shyness and drew à me out to improve myself image. I missed her funeral - so I could à not publically grieve. My parents didn't understand.,1
221023,1,22,23,1,19,2,1,7,6,9,7,2,1,2,1,0,0,0,0,0,0,0,0,2,2,3,1,1,1,2,2,0,2,1,0,guilt,1,2,2210237,When I lied last week. I lied to someone to get info. for a à paper I was writing. I told her that the info. was for a à newspaper article. I was afraid if I told the truth she wouldn't à help me.,1
